origin_port,destiny_port,twuenty,forty,fortyhc,fortynor,fortyfive
ESVGO,CNSJQ,1718,2586,2586,0,0
ESBIO,IDSRG,1918,2736,2736,0,0
ESVGO,IDSRG,1918,2736,2736,0,0
ESBIO,KRSEL,2418,3236,3236,0,0
ESVGO,KRSEL,2418,3236,3236,0,0
ESBIO,CNSHA,1568,2236,2236,0,0
ESVGO,CNSHA,1568,2236,2236,0,0
ESBIO,CNSTG,1768,2561,2561,0,0
ESVGO,CNSTG,1768,2561,2561,0,0
ESBIO,CNSTI,1768,2611,2611,0,0
ESVGO,CNSTI,1768,2611,2611,0,0
ESBIO,CNSHK,1568,2236,2236,0,0
ESVGO,CNSHK,1568,2236,2236,0,0
ESBIO,CNSUD,1668,2486,2486,0,0
ESVGO,CNSUD,1668,2486,2486,0,0
ESBIO,KHSIH,1943,2986,2986,0,0
ESVGO,KHSIH,1943,2986,2986,0,0
ESBIO,CNSIH,1768,2636,2636,0,0
ESVGO,CNSIH,1768,2636,2636,0,0
ESBIO,SGSIN,1568,2236,2236,0,0
ESVGO,SGSIN,1568,2236,2236,0,0
ESBIO,THSGZ,1793,2811,2811,0,0
ESVGO,THSGZ,1793,2811,2811,0,0
ESBIO,IDSUB,1918,2736,2736,0,0
ESVGO,IDSUB,1918,2736,2736,0,0
ESBIO,CNTAC,1793,2711,2711,0,0
ESVGO,CNTAC,1793,2711,2711,0,0
ESBIO,TWTXG,1743,2586,2586,0,0
ESVGO,TWTXG,1743,2586,2586,0,0
ESBIO,TWTPE,1868,2686,2686,0,0
ESVGO,TWTPE,1868,2686,2686,0,0
ESBIO,MYTPP,1768,2636,2636,0,0
ESVGO,MYTPP,1768,2636,2636,0,0
ESBIO,TWTYN,1843,2611,2611,0,0
ESVGO,TWTYN,1843,2611,2611,0,0
ESBIO,CNTXG,1768,2736,2736,0,0
ESVGO,CNTXG,1768,2736,2736,0,0
ESBIO,CNWEI,1818,2686,2686,0,0
ESVGO,CNWEI,1818,2686,2686,0,0
ESBIO,CNWTU,1868,2861,2861,0,0
ESVGO,CNWTU,1868,2861,2861,0,0
ESBIO,CNWNZ,1768,2736,2736,0,0
ESVGO,CNWNZ,1768,2736,2736,0,0
ESBIO,CNWUH,1918,2911,2911,0,0
ESVGO,CNWUH,1918,2911,2911,0,0
ESBIO,CNWHI,1768,2636,2636,0,0
ESVGO,CNWHI,1768,2636,2636,0,0
ESBIO,TWWUJ,1918,2711,2711,0,0
ESVGO,TWWUJ,1918,2711,2711,0,0
ESBIO,CNXMN,1568,2236,2236,0,0
ESVGO,CNXMN,1568,2236,2236,0,0
ESBIO,CNXAO,1768,2561,2561,0,0
ESVGO,CNXAO,1768,2561,2561,0,0
ESBIO,CNXGA,1568,2236,2236,0,0
ESVGO,CNXGA,1568,2236,2236,0,0
ESBIO,MMRGN,2218,3586,3586,0,0
ESVGO,MMRGN,2218,3586,3586,0,0
ESBIO,CNYZH,1793,2686,2686,0,0
ESVGO,CNYZH,1793,2686,2686,0,0
ESBIO,CNYNT,1868,2836,2836,0,0
ESVGO,CNYNT,1868,2836,2836,0,0
ESBIO,CNYTN,1568,2236,2236,0,0
ESVGO,CNYTN,1568,2236,2236,0,0
ESBIO,CNZJG,1843,2786,2786,0,0
ESVGO,CNZJG,1843,2786,2786,0,0
ESBIO,CNZHA,1843,2736,2736,0,0
ESVGO,CNZHA,1843,2736,2736,0,0
ESBIO,CNZQG,1868,2786,2786,0,0
ESVGO,CNZQG,1868,2786,2786,0,0
ESBIO,CNZAP,1843,2786,2786,0,0
ESVGO,CNZAP,1843,2786,2786,0,0
ESBIO,CNZHE,1868,2811,2811,0,0
ESVGO,CNZHE,1868,2811,2811,0,0
ESBIO,CNZGA,1768,2561,2561,0,0
ESVGO,CNZGA,1768,2561,2561,0,0
ESBIO,CNZUH,1793,2686,2686,0,0
ESVGO,CNZUH,1793,2686,2686,0,0
ESBIO,AEAUH,2018,3011,3011,0,0
ESVGO,AEAUH,2018,3011,3011,0,0
ESBIO,BHAHD,2018,3011,3011,0,0
ESVGO,BHAHD,2018,3011,3011,0,0
ESBIO,KWSWK,2218,3311,3311,0,0
ESVGO,KWSWK,2218,3311,3311,0,0
ESBIO,SARUH,2368,3661,3661,0,0
ESVGO,SARUH,2368,3661,3661,0,0
ESBIO,SADMM,2118,3211,3211,0,0
ESVGO,SADMM,2118,3211,3211,0,0
ESBIO,AESHJ,2118,3011,3011,0,0
ESVGO,AESHJ,2118,3011,3011,0,0
ESBIO,KWSAA,2118,3211,3211,0,0
ESVGO,KWSAA,2118,3211,3211,0,0
ESBIO,AEQIW,2058,3036,3036,0,0
ESVGO,AEQIW,2058,3036,3036,0,0
ESBIO,AEJEA,1768,2661,2661,0,0
ESVGO,AEJEA,1768,2661,2661,0,0
ESBIO,SAJED,1818,2736,2736,0,0
ESVGO,SAJED,1818,2736,2736,0,0
ESBIO,JOAQJ,2218,3336,3336,0,0
ESVGO,JOAQJ,2218,3336,3336,0,0
ESBIO,BDCGP,2368,3406,3406,0,0
ESVGO,BDCGP,2368,3406,3406,0,0
ESBIO,PKKHI,2018,3036,3036,0,0
ESVGO,PKKHI,2018,3036,3036,0,0
ESBIO,PKBQM,2018,3036,3036,0,0
ESVGO,PKBQM,2018,3036,3036,0,0
ESBIO,INNSA,1953,2936,2936,0,0
ESVGO,INNSA,1953,2936,2936,0,0
ESBIO,INCCU,2543,3536,3536,0,0
ESVGO,INCCU,2543,3536,3536,0,0
ESBIO,MACAS,1025,0,0,0,0
ESVLC,USLGB,5075,7575,7575,0,0
ESVGO,COCTG,0,0,0,0,0
CNTXG,BEZEE,6950,10000,10000,0,0
CNTXG,BEANR,6950,10000,10000,0,0
CNTXG,NLRTM,6950,10000,10000,0,0
CNTXG,DEBRV,6950,10000,10000,0,0
CNTXG,ESBIO,6950,10000,10000,0,0
CNTXG,ESGIJ,6950,10000,10000,0,0
CNTXG,ESVGO,6950,10000,10000,0,0
CNTXG,GBGRG,6950,10000,10000,0,0
CNTXG,GBIMM,6950,10000,10000,0,0
CNTXG,GBTIL,6950,10000,10000,0,0
CNTXG,IEORK,6950,10000,10000,0,0
CNTXG,ISGRT,6950,10000,10000,0,0
CNTXG,ISREY,6950,10000,10000,0,0
CNTXG,NOGJM,6950,10000,10000,0,0
CNTXG,NOMSS,6950,10000,10000,0,0
CNTXG,NOSVE,6950,10000,10000,0,0
CNTXG,PTLEI,6950,10000,10000,0,0
CNTXG,PTSET,6950,10000,10000,0,0
CNTXG,SESDL,6950,10000,10000,0,0
CNTAO,BEZEE,6950,10000,10000,0,0
CNTAO,BEANR,6950,10000,10000,0,0
CNTAO,NLRTM,6950,10000,10000,0,0
CNTAO,DEBRV,6950,10000,10000,0,0
CNTAO,ESBIO,6950,10000,10000,0,0
CNTAO,ESGIJ,6950,10000,10000,0,0
CNTAO,ESVGO,6950,10000,10000,0,0
CNTAO,GBGRG,6950,10000,10000,0,0
CNTAO,GBIMM,6950,10000,10000,0,0
CNTAO,GBTIL,6950,10000,10000,0,0
CNTAO,IEORK,6950,10000,10000,0,0
CNTAO,ISGRT,6950,10000,10000,0,0
CNTAO,ISREY,6950,10000,10000,0,0
CNTAO,NOGJM,6950,10000,10000,0,0
CNTAO,NOMSS,6950,10000,10000,0,0
CNTAO,NOSVE,6950,10000,10000,0,0
CNTAO,PTLEI,6950,10000,10000,0,0
CNTAO,PTSET,6950,10000,10000,0,0
CNTAO,SESDL,6950,10000,10000,0,0
CNLYG,BEZEE,6950,10000,10000,0,0
CNLYG,BEANR,6950,10000,10000,0,0
CNLYG,NLRTM,6950,10000,10000,0,0
CNLYG,DEBRV,6950,10000,10000,0,0
CNLYG,ESBIO,6950,10000,10000,0,0
CNLYG,ESGIJ,6950,10000,10000,0,0
CNLYG,ESVGO,6950,10000,10000,0,0
CNLYG,GBGRG,6950,10000,10000,0,0
CNLYG,GBIMM,6950,10000,10000,0,0
CNLYG,GBTIL,6950,10000,10000,0,0
CNLYG,IEORK,6950,10000,10000,0,0
CNLYG,ISGRT,6950,10000,10000,0,0
CNLYG,ISREY,6950,10000,10000,0,0
CNLYG,NOGJM,6950,10000,10000,0,0
CNLYG,NOMSS,6950,10000,10000,0,0
CNLYG,NOSVE,6950,10000,10000,0,0
CNLYG,PTLEI,6950,10000,10000,0,0
CNLYG,PTSET,6950,10000,10000,0,0
CNLYG,SESDL,6950,10000,10000,0,0
CNSHD,BEZEE,6950,10000,10000,0,0
CNSHD,BEANR,6950,10000,10000,0,0
CNSHD,NLRTM,6950,10000,10000,0,0
CNSHD,DEBRV,6950,10000,10000,0,0
CNSHD,ESBIO,6950,10000,10000,0,0
CNSHD,ESGIJ,6950,10000,10000,0,0
CNSHD,ESVGO,6950,10000,10000,0,0
CNSHD,GBGRG,6950,10000,10000,0,0
CNSHD,GBIMM,6950,10000,10000,0,0
CNSHD,GBTIL,6950,10000,10000,0,0
CNSHD,IEORK,6950,10000,10000,0,0
CNSHD,ISGRT,6950,10000,10000,0,0
CNSHD,ISREY,6950,10000,10000,0,0
CNSHD,NOGJM,6950,10000,10000,0,0
CNSHD,NOMSS,6950,10000,10000,0,0
CNSHD,NOSVE,6950,10000,10000,0,0
CNSHD,PTLEI,6950,10000,10000,0,0
CNSHD,PTSET,6950,10000,10000,0,0
CNSHD,SESDL,6950,10000,10000,0,0
CNWEI,BEZEE,6950,10000,10000,0,0
CNWEI,BEANR,6950,10000,10000,0,0
CNWEI,NLRTM,6950,10000,10000,0,0
CNWEI,DEBRV,6950,10000,10000,0,0
CNWEI,ESBIO,6950,10000,10000,0,0
CNWEI,ESGIJ,6950,10000,10000,0,0
CNWEI,ESVGO,6950,10000,10000,0,0
CNWEI,GBGRG,6950,10000,10000,0,0
CNWEI,GBIMM,6950,10000,10000,0,0
CNWEI,GBTIL,6950,10000,10000,0,0
CNWEI,IEORK,6950,10000,10000,0,0
CNWEI,ISGRT,6950,10000,10000,0,0
CNWEI,ISREY,6950,10000,10000,0,0
CNWEI,NOGJM,6950,10000,10000,0,0
CNWEI,NOMSS,6950,10000,10000,0,0
CNWEI,NOSVE,6950,10000,10000,0,0
CNWEI,PTLEI,6950,10000,10000,0,0
CNWEI,PTSET,6950,10000,10000,0,0
CNWEI,SESDL,6950,10000,10000,0,0
CNDAL,BEZEE,6950,10000,10000,0,0
CNDAL,BEANR,6950,10000,10000,0,0
CNDAL,NLRTM,6950,10000,10000,0,0
CNDAL,DEBRV,6950,10000,10000,0,0
CNDAL,ESBIO,6950,10000,10000,0,0
CNDAL,ESGIJ,6950,10000,10000,0,0
CNDAL,ESVGO,6950,10000,10000,0,0
CNDAL,GBGRG,6950,10000,10000,0,0
CNDAL,GBIMM,6950,10000,10000,0,0
CNDAL,GBTIL,6950,10000,10000,0,0
CNDAL,IEORK,6950,10000,10000,0,0
CNDAL,ISGRT,6950,10000,10000,0,0
CNDAL,ISREY,6950,10000,10000,0,0
CNDAL,NOGJM,6950,10000,10000,0,0
CNDAL,NOMSS,6950,10000,10000,0,0
CNDAL,NOSVE,6950,10000,10000,0,0
CNDAL,PTLEI,6950,10000,10000,0,0
CNDAL,PTSET,6950,10000,10000,0,0
CNDAL,SESDL,6950,10000,10000,0,0
CNYIK,BEZEE,6950,10000,10000,0,0
CNYIK,BEANR,6950,10000,10000,0,0
CNYIK,NLRTM,6950,10000,10000,0,0
CNYIK,DEBRV,6950,10000,10000,0,0
CNYIK,ESBIO,6950,10000,10000,0,0
CNYIK,ESGIJ,6950,10000,10000,0,0
CNYIK,ESVGO,6950,10000,10000,0,0
CNYIK,GBGRG,6950,10000,10000,0,0
CNYIK,GBIMM,6950,10000,10000,0,0
CNYIK,GBTIL,6950,10000,10000,0,0
CNYIK,IEORK,6950,10000,10000,0,0
CNYIK,ISGRT,6950,10000,10000,0,0
CNYIK,ISREY,6950,10000,10000,0,0
CNYIK,NOGJM,6950,10000,10000,0,0
CNYIK,NOMSS,6950,10000,10000,0,0
CNYIK,NOSVE,6950,10000,10000,0,0
CNYIK,PTLEI,6950,10000,10000,0,0
CNYIK,PTSET,6950,10000,10000,0,0
CNYIK,SESDL,6950,10000,10000,0,0
CNHRN,BEZEE,6950,10000,10000,0,0
CNHRN,BEANR,6950,10000,10000,0,0
CNHRN,NLRTM,6950,10000,10000,0,0
CNHRN,DEBRV,6950,10000,10000,0,0
CNHRN,ESBIO,6950,10000,10000,0,0
CNHRN,ESGIJ,6950,10000,10000,0,0
CNHRN,ESVGO,6950,10000,10000,0,0
CNHRN,GBGRG,6950,10000,10000,0,0
CNHRN,GBIMM,6950,10000,10000,0,0
CNHRN,GBTIL,6950,10000,10000,0,0
CNHRN,IEORK,6950,10000,10000,0,0
CNHRN,ISGRT,6950,10000,10000,0,0
CNHRN,ISREY,6950,10000,10000,0,0
CNHRN,NOGJM,6950,10000,10000,0,0
CNHRN,NOMSS,6950,10000,10000,0,0
CNHRN,NOSVE,6950,10000,10000,0,0
CNHRN,PTLEI,6950,10000,10000,0,0
CNHRN,PTSET,6950,10000,10000,0,0
CNHRN,SESDL,6950,10000,10000,0,0
CNSHP,BEZEE,6950,10000,10000,0,0
CNSHP,BEANR,6950,10000,10000,0,0
CNSHP,NLRTM,6950,10000,10000,0,0
CNSHP,DEBRV,6950,10000,10000,0,0
CNSHP,ESBIO,6950,10000,10000,0,0
CNSHP,ESGIJ,6950,10000,10000,0,0
CNSHP,ESVGO,6950,10000,10000,0,0
CNSHP,GBGRG,6950,10000,10000,0,0
CNSHP,GBIMM,6950,10000,10000,0,0
CNSHP,GBTIL,6950,10000,10000,0,0
CNSHP,IEORK,6950,10000,10000,0,0
CNSHP,ISGRT,6950,10000,10000,0,0
CNSHP,ISREY,6950,10000,10000,0,0
CNSHP,NOGJM,6950,10000,10000,0,0
CNSHP,NOMSS,6950,10000,10000,0,0
CNSHP,NOSVE,6950,10000,10000,0,0
CNSHP,PTLEI,6950,10000,10000,0,0
CNSHP,PTSET,6950,10000,10000,0,0
CNSHP,SESDL,6950,10000,10000,0,0
CNYNT,BEZEE,6950,10000,10000,0,0
CNYNT,BEANR,6950,10000,10000,0,0
CNYNT,NLRTM,6950,10000,10000,0,0
CNYNT,DEBRV,6950,10000,10000,0,0
CNYNT,ESBIO,6950,10000,10000,0,0
CNYNT,ESGIJ,6950,10000,10000,0,0
CNYNT,ESVGO,6950,10000,10000,0,0
CNYNT,GBGRG,6950,10000,10000,0,0
CNYNT,GBIMM,6950,10000,10000,0,0
CNYNT,GBTIL,6950,10000,10000,0,0
CNYNT,IEORK,6950,10000,10000,0,0
CNYNT,ISGRT,6950,10000,10000,0,0
CNYNT,ISREY,6950,10000,10000,0,0
CNYNT,NOGJM,6950,10000,10000,0,0
CNYNT,NOMSS,6950,10000,10000,0,0
CNYNT,NOSVE,6950,10000,10000,0,0
CNYNT,PTLEI,6950,10000,10000,0,0
CNYNT,PTSET,6950,10000,10000,0,0
CNYNT,SESDL,6950,10000,10000,0,0
CNYIK,BEZEE,6950,10000,10000,0,0
CNYIK,BEANR,6950,10000,10000,0,0
CNYIK,NLRTM,6950,10000,10000,0,0
CNYIK,DEBRV,6950,10000,10000,0,0
CNYIK,ESBIO,6950,10000,10000,0,0
CNYIK,ESGIJ,6950,10000,10000,0,0
CNYIK,ESVGO,6950,10000,10000,0,0
CNYIK,GBGRG,6950,10000,10000,0,0
CNYIK,GBIMM,6950,10000,10000,0,0
CNYIK,GBTIL,6950,10000,10000,0,0
CNYIK,IEORK,6950,10000,10000,0,0
CNYIK,ISGRT,6950,10000,10000,0,0
CNYIK,ISREY,6950,10000,10000,0,0
CNYIK,NOGJM,6950,10000,10000,0,0
CNYIK,NOMSS,6950,10000,10000,0,0
CNYIK,NOSVE,6950,10000,10000,0,0
CNYIK,PTLEI,6950,10000,10000,0,0
CNYIK,PTSET,6950,10000,10000,0,0
CNYIK,SESDL,6950,10000,10000,0,0
CNSHA,BEZEE,6950,10000,10000,0,0
CNSHA,BEANR,6950,10000,10000,0,0
CNSHA,NLRTM,6950,10000,10000,0,0
CNSHA,DEBRV,6950,10000,10000,0,0
CNSHA,ESBIO,6950,10000,10000,0,0
CNSHA,ESGIJ,6950,10000,10000,0,0
CNSHA,ESVGO,6950,10000,10000,0,0
CNSHA,GBGRG,6950,10000,10000,0,0
CNSHA,GBIMM,6950,10000,10000,0,0
CNSHA,GBTIL,6950,10000,10000,0,0
CNSHA,IEORK,6950,10000,10000,0,0
CNSHA,ISGRT,6950,10000,10000,0,0
CNSHA,ISREY,6950,10000,10000,0,0
CNSHA,NOGJM,6950,10000,10000,0,0
CNSHA,NOMSS,6950,10000,10000,0,0
CNSHA,NOSVE,6950,10000,10000,0,0
CNSHA,PTLEI,6950,10000,10000,0,0
CNSHA,PTSET,6950,10000,10000,0,0
CNSHA,SESDL,6950,10000,10000,0,0
PHCGY,BEZEE,6950,10000,10000,0,0
PHCGY,BEANR,6950,10000,10000,0,0
PHCGY,NLRTM,6950,10000,10000,0,0
PHCGY,DEBRV,6950,10000,10000,0,0
PHCGY,ESBIO,6950,10000,10000,0,0
PHCGY,ESGIJ,6950,10000,10000,0,0
PHCGY,ESVGO,6950,10000,10000,0,0
PHCGY,GBGRG,6950,10000,10000,0,0
PHCGY,GBIMM,6950,10000,10000,0,0
PHCGY,GBTIL,6950,10000,10000,0,0
PHCGY,IEORK,6950,10000,10000,0,0
PHCGY,ISGRT,6950,10000,10000,0,0
PHCGY,ISREY,6950,10000,10000,0,0
PHCGY,NOGJM,6950,10000,10000,0,0
PHCGY,NOMSS,6950,10000,10000,0,0
PHCGY,NOSVE,6950,10000,10000,0,0
PHCGY,PTLEI,6950,10000,10000,0,0
PHCGY,PTSET,6950,10000,10000,0,0
PHCGY,SESDL,6950,10000,10000,0,0
CNCSH,BEZEE,6950,10000,10000,0,0
CNCSH,BEANR,6950,10000,10000,0,0
CNCSH,NLRTM,6950,10000,10000,0,0
CNCSH,DEBRV,6950,10000,10000,0,0
CNCSH,ESBIO,6950,10000,10000,0,0
CNCSH,ESGIJ,6950,10000,10000,0,0
CNCSH,ESVGO,6950,10000,10000,0,0
CNCSH,GBGRG,6950,10000,10000,0,0
CNCSH,GBIMM,6950,10000,10000,0,0
CNCSH,GBTIL,6950,10000,10000,0,0
CNCSH,IEORK,6950,10000,10000,0,0
CNCSH,ISGRT,6950,10000,10000,0,0
CNCSH,ISREY,6950,10000,10000,0,0
CNCSH,NOGJM,6950,10000,10000,0,0
CNCSH,NOMSS,6950,10000,10000,0,0
CNCSH,NOSVE,6950,10000,10000,0,0
CNCSH,PTLEI,6950,10000,10000,0,0
CNCSH,PTSET,6950,10000,10000,0,0
CNCSH,SESDL,6950,10000,10000,0,0
CNCGS,BEZEE,6950,10000,10000,0,0
CNCGS,BEANR,6950,10000,10000,0,0
CNCGS,NLRTM,6950,10000,10000,0,0
CNCGS,DEBRV,6950,10000,10000,0,0
CNCGS,ESBIO,6950,10000,10000,0,0
CNCGS,ESGIJ,6950,10000,10000,0,0
CNCGS,ESVGO,6950,10000,10000,0,0
CNCGS,GBGRG,6950,10000,10000,0,0
CNCGS,GBIMM,6950,10000,10000,0,0
CNCGS,GBTIL,6950,10000,10000,0,0
CNCGS,IEORK,6950,10000,10000,0,0
CNCGS,ISGRT,6950,10000,10000,0,0
CNCGS,ISREY,6950,10000,10000,0,0
CNCGS,NOGJM,6950,10000,10000,0,0
CNCGS,NOMSS,6950,10000,10000,0,0
CNCGS,NOSVE,6950,10000,10000,0,0
CNCGS,PTLEI,6950,10000,10000,0,0
CNCGS,PTSET,6950,10000,10000,0,0
CNCGS,SESDL,6950,10000,10000,0,0
CNCZX,BEZEE,6950,10000,10000,0,0
CNCZX,BEANR,6950,10000,10000,0,0
CNCZX,NLRTM,6950,10000,10000,0,0
CNCZX,DEBRV,6950,10000,10000,0,0
CNCZX,ESBIO,6950,10000,10000,0,0
CNCZX,ESGIJ,6950,10000,10000,0,0
CNCZX,ESVGO,6950,10000,10000,0,0
CNCZX,GBGRG,6950,10000,10000,0,0
CNCZX,GBIMM,6950,10000,10000,0,0
CNCZX,GBTIL,6950,10000,10000,0,0
CNCZX,IEORK,6950,10000,10000,0,0
CNCZX,ISGRT,6950,10000,10000,0,0
CNCZX,ISREY,6950,10000,10000,0,0
CNCZX,NOGJM,6950,10000,10000,0,0
CNCZX,NOMSS,6950,10000,10000,0,0
CNCZX,NOSVE,6950,10000,10000,0,0
CNCZX,PTLEI,6950,10000,10000,0,0
CNCZX,PTSET,6950,10000,10000,0,0
CNCZX,SESDL,6950,10000,10000,0,0
CNCDU,BEZEE,6950,10000,10000,0,0
CNCDU,BEANR,6950,10000,10000,0,0
CNCDU,NLRTM,6950,10000,10000,0,0
CNCDU,DEBRV,6950,10000,10000,0,0
CNCDU,ESBIO,6950,10000,10000,0,0
CNCDU,ESGIJ,6950,10000,10000,0,0
CNCDU,ESVGO,6950,10000,10000,0,0
CNCDU,GBGRG,6950,10000,10000,0,0
CNCDU,GBIMM,6950,10000,10000,0,0
CNCDU,GBTIL,6950,10000,10000,0,0
CNCDU,IEORK,6950,10000,10000,0,0
CNCDU,ISGRT,6950,10000,10000,0,0
CNCDU,ISREY,6950,10000,10000,0,0
CNCDU,NOGJM,6950,10000,10000,0,0
CNCDU,NOMSS,6950,10000,10000,0,0
CNCDU,NOSVE,6950,10000,10000,0,0
CNCDU,PTLEI,6950,10000,10000,0,0
CNCDU,PTSET,6950,10000,10000,0,0
CNCDU,SESDL,6950,10000,10000,0,0
CNCQI,BEZEE,6950,10000,10000,0,0
CNCQI,BEANR,6950,10000,10000,0,0
CNCQI,NLRTM,6950,10000,10000,0,0
CNCQI,DEBRV,6950,10000,10000,0,0
CNCQI,ESBIO,6950,10000,10000,0,0
CNCQI,ESGIJ,6950,10000,10000,0,0
CNCQI,ESVGO,6950,10000,10000,0,0
CNCQI,GBGRG,6950,10000,10000,0,0
CNCQI,GBIMM,6950,10000,10000,0,0
CNCQI,GBTIL,6950,10000,10000,0,0
CNCQI,IEORK,6950,10000,10000,0,0
CNCQI,ISGRT,6950,10000,10000,0,0
CNCQI,ISREY,6950,10000,10000,0,0
CNCQI,NOGJM,6950,10000,10000,0,0
CNCQI,NOMSS,6950,10000,10000,0,0
CNCQI,NOSVE,6950,10000,10000,0,0
CNCQI,PTLEI,6950,10000,10000,0,0
CNCQI,PTSET,6950,10000,10000,0,0
CNCQI,SESDL,6950,10000,10000,0,0
CHNSI,BEZEE,6950,10000,10000,0,0
CHNSI,BEANR,6950,10000,10000,0,0
CHNSI,NLRTM,6950,10000,10000,0,0
CHNSI,DEBRV,6950,10000,10000,0,0
CHNSI,ESBIO,6950,10000,10000,0,0
CHNSI,ESGIJ,6950,10000,10000,0,0
CHNSI,ESVGO,6950,10000,10000,0,0
CHNSI,GBGRG,6950,10000,10000,0,0
CHNSI,GBIMM,6950,10000,10000,0,0
CHNSI,GBTIL,6950,10000,10000,0,0
CHNSI,IEORK,6950,10000,10000,0,0
CHNSI,ISGRT,6950,10000,10000,0,0
CHNSI,ISREY,6950,10000,10000,0,0
CHNSI,NOGJM,6950,10000,10000,0,0
CHNSI,NOMSS,6950,10000,10000,0,0
CHNSI,NOSVE,6950,10000,10000,0,0
CHNSI,PTLEI,6950,10000,10000,0,0
CHNSI,PTSET,6950,10000,10000,0,0
CHNSI,SESDL,6950,10000,10000,0,0
KRINC,BEZEE,6950,10000,10000,0,0
KRINC,BEANR,6950,10000,10000,0,0
KRINC,NLRTM,6950,10000,10000,0,0
KRINC,DEBRV,6950,10000,10000,0,0
KRINC,ESBIO,6950,10000,10000,0,0
KRINC,ESGIJ,6950,10000,10000,0,0
KRINC,ESVGO,6950,10000,10000,0,0
KRINC,GBGRG,6950,10000,10000,0,0
KRINC,GBIMM,6950,10000,10000,0,0
KRINC,GBTIL,6950,10000,10000,0,0
KRINC,IEORK,6950,10000,10000,0,0
KRINC,ISGRT,6950,10000,10000,0,0
KRINC,ISREY,6950,10000,10000,0,0
KRINC,NOGJM,6950,10000,10000,0,0
KRINC,NOMSS,6950,10000,10000,0,0
KRINC,NOSVE,6950,10000,10000,0,0
KRINC,PTLEI,6950,10000,10000,0,0
KRINC,PTSET,6950,10000,10000,0,0
KRINC,SESDL,6950,10000,10000,0,0
CNJIA,BEZEE,6950,10000,10000,0,0
CNJIA,BEANR,6950,10000,10000,0,0
CNJIA,NLRTM,6950,10000,10000,0,0
CNJIA,DEBRV,6950,10000,10000,0,0
CNJIA,ESBIO,6950,10000,10000,0,0
CNJIA,ESGIJ,6950,10000,10000,0,0
CNJIA,ESVGO,6950,10000,10000,0,0
CNJIA,GBGRG,6950,10000,10000,0,0
CNJIA,GBIMM,6950,10000,10000,0,0
CNJIA,GBTIL,6950,10000,10000,0,0
CNJIA,IEORK,6950,10000,10000,0,0
CNJIA,ISGRT,6950,10000,10000,0,0
CNJIA,ISREY,6950,10000,10000,0,0
CNJIA,NOGJM,6950,10000,10000,0,0
CNJIA,NOMSS,6950,10000,10000,0,0
CNJIA,NOSVE,6950,10000,10000,0,0
CNJIA,PTLEI,6950,10000,10000,0,0
CNJIA,PTSET,6950,10000,10000,0,0
CNJIA,SESDL,6950,10000,10000,0,0
CNJGZ,BEZEE,6950,10000,10000,0,0
CNJGZ,BEANR,6950,10000,10000,0,0
CNJGZ,NLRTM,6950,10000,10000,0,0
CNJGZ,DEBRV,6950,10000,10000,0,0
CNJGZ,ESBIO,6950,10000,10000,0,0
CNJGZ,ESGIJ,6950,10000,10000,0,0
CNJGZ,ESVGO,6950,10000,10000,0,0
CNJGZ,GBGRG,6950,10000,10000,0,0
CNJGZ,GBIMM,6950,10000,10000,0,0
CNJGZ,GBTIL,6950,10000,10000,0,0
CNJGZ,IEORK,6950,10000,10000,0,0
CNJGZ,ISGRT,6950,10000,10000,0,0
CNJGZ,ISREY,6950,10000,10000,0,0
CNJGZ,NOGJM,6950,10000,10000,0,0
CNJGZ,NOMSS,6950,10000,10000,0,0
CNJGZ,NOSVE,6950,10000,10000,0,0
CNJGZ,PTLEI,6950,10000,10000,0,0
CNJGZ,PTSET,6950,10000,10000,0,0
CNJGZ,SESDL,6950,10000,10000,0,0
CNLUZ,BEZEE,6950,10000,10000,0,0
CNLUZ,BEANR,6950,10000,10000,0,0
CNLUZ,NLRTM,6950,10000,10000,0,0
CNLUZ,DEBRV,6950,10000,10000,0,0
CNLUZ,ESBIO,6950,10000,10000,0,0
CNLUZ,ESGIJ,6950,10000,10000,0,0
CNLUZ,ESVGO,6950,10000,10000,0,0
CNLUZ,GBGRG,6950,10000,10000,0,0
CNLUZ,GBIMM,6950,10000,10000,0,0
CNLUZ,GBTIL,6950,10000,10000,0,0
CNLUZ,IEORK,6950,10000,10000,0,0
CNLUZ,ISGRT,6950,10000,10000,0,0
CNLUZ,ISREY,6950,10000,10000,0,0
CNLUZ,NOGJM,6950,10000,10000,0,0
CNLUZ,NOMSS,6950,10000,10000,0,0
CNLUZ,NOSVE,6950,10000,10000,0,0
CNLUZ,PTLEI,6950,10000,10000,0,0
CNLUZ,PTSET,6950,10000,10000,0,0
CNLUZ,SESDL,6950,10000,10000,0,0
CNNCH,BEZEE,6950,10000,10000,0,0
CNNCH,BEANR,6950,10000,10000,0,0
CNNCH,NLRTM,6950,10000,10000,0,0
CNNCH,DEBRV,6950,10000,10000,0,0
CNNCH,ESBIO,6950,10000,10000,0,0
CNNCH,ESGIJ,6950,10000,10000,0,0
CNNCH,ESVGO,6950,10000,10000,0,0
CNNCH,GBGRG,6950,10000,10000,0,0
CNNCH,GBIMM,6950,10000,10000,0,0
CNNCH,GBTIL,6950,10000,10000,0,0
CNNCH,IEORK,6950,10000,10000,0,0
CNNCH,ISGRT,6950,10000,10000,0,0
CNNCH,ISREY,6950,10000,10000,0,0
